marka_kodu,tip_kodu,arac_yili,kasko_degeri,veri_yili,veri_ay
600,965,2014,26704,2026,6
600,965,2013,24799,2026,6
600,965,2012,23530,2026,6
600,970,2015,280219,2026,6
600,970,2014,250036,2026,6
600,970,2013,233756,2026,6
600,970,2012,221817,2026,6
600,971,2015,225129,2026,6
600,971,2014,222865,2026,6
600,971,2013,207093,2026,6
600,971,2012,196532,2026,6
600,972,2015,204132,2026,6
600,972,2014,202080,2026,6
600,972,2013,187788,2026,6
600,972,2012,178192,2026,6
600,973,2015,143683,2026,6
600,973,2014,142241,2026,6
600,973,2013,132168,2026,6
600,973,2012,125428,2026,6
600,974,2015,275170,2026,6
600,974,2014,249288,2026,6
600,974,2013,231299,2026,6
600,974,2012,212763,2026,6
600,975,2015,14587,2026,6
600,975,2014,14442,2026,6
600,975,2013,13407,2026,6
600,975,2012,12723,2026,6
600,980,2015,19347,2026,6
600,980,2014,19137,2026,6
600,980,2013,17783,2026,6
600,980,2012,16864,2026,6
600,985,2015,13718,2026,6
600,985,2014,13578,2026,6
600,985,2013,12610,2026,6
600,985,2012,11976,2026,6
600,990,2015,20654,2026,6
600,990,2014,20424,2026,6
600,990,2013,18964,2026,6
600,990,2012,17998,2026,6
600,995,2015,15449,2026,6
600,995,2014,15292,2026,6
600,995,2013,14210,2026,6
600,995,2012,13470,2026,6
600,1002,2015,208416,2026,6
600,1002,2014,206322,2026,6
600,1002,2013,191737,2026,6
600,1002,2012,181931,2026,6
600,1003,2015,200209,2026,6
600,1003,2014,198212,2026,6
600,1003,2013,184190,2026,6
600,1003,2012,174764,2026,6
600,1004,2015,218231,2026,6
600,1004,2014,216051,2026,6
600,1004,2013,200754,2026,6
600,1004,2012,190492,2026,6
600,1005,2015,204714,2026,6
600,1005,2014,202685,2026,6
600,1005,2013,188335,2026,6
600,1005,2012,178708,2026,6
600,1006,2015,196145,2026,6
600,1006,2014,194182,2026,6
600,1006,2013,180447,2026,6
600,1006,2012,171228,2026,6
600,1007,2015,218847,2026,6
600,1007,2014,216660,2026,6
600,1007,2013,201329,2026,6
600,1007,2012,191025,2026,6
600,1008,2015,222596,2026,6
600,1008,2014,220370,2026,6
600,1008,2013,204768,2026,6
600,1008,2012,194304,2026,6
600,1009,2015,234710,2026,6
600,1009,2014,232359,2026,6
600,1009,2013,215941,2026,6
600,1009,2012,204893,2026,6
600,1010,2015,220092,2026,6
600,1010,2014,217903,2026,6
600,1010,2013,202491,2026,6
600,1010,2012,192141,2026,6
600,1011,2015,236351,2026,6
600,1011,2014,233991,2026,6
600,1011,2013,217450,2026,6
600,1011,2012,206342,2026,6
600,1012,2015,245116,2026,6
600,1012,2014,242660,2026,6
600,1012,2013,225506,2026,6
600,1012,2012,213977,2026,6
600,1013,2015,222596,2026,6
600,1013,2014,220370,2026,6
600,1013,2013,204768,2026,6
600,1013,2012,194304,2026,6
600,1014,2015,232615,2026,6
600,1014,2014,230270,2026,6
600,1014,2013,213987,2026,6
600,1014,2012,203043,2026,6
600,1015,2015,242602,2026,6
600,1015,2014,240172,2026,6
600,1015,2013,223178,2026,6
600,1015,2012,211775,2026,6
600,1016,2015,258859,2026,6
600,1016,2014,256262,2026,6
600,1016,2013,238144,2026,6
600,1016,2012,225977,2026,6
600,1017,2015,271391,2026,6
600,1017,2014,268657,2026,6
600,1017,2013,249661,2026,6
600,1017,2012,236904,2026,6
600,1018,2015,277636,2026,6
600,1018,2014,274847,2026,6
600,1018,2013,255429,2026,6
600,1018,2012,242369,2026,6
600,1019,2015,277636,2026,6
600,1019,2014,274847,2026,6
600,1019,2013,255429,2026,6
600,1019,2012,242369,2026,6
600,1020,2015,260126,2026,6
600,1020,2014,257515,2026,6
600,1020,2013,239301,2026,6
600,1020,2012,227077,2026,6
600,1021,2015,248859,2026,6
600,1021,2014,246369,2026,6
600,1021,2013,228931,2026,6
600,1021,2012,217247,2026,6
600,1022,2015,260126,2026,6
600,1022,2014,257515,2026,6
600,1022,2013,239301,2026,6
600,1022,2012,227077,2026,6
600,1023,2015,293889,2026,6
600,1023,2014,290947,2026,6
600,1023,2013,270382,2026,6
600,1023,2012,256566,2026,6
600,1024,2015,290147,2026,6
600,1024,2014,287248,2026,6
600,1024,2013,266933,2026,6
600,1024,2012,253283,2026,6
600,1025,2015,300153,2026,6
600,1025,2014,297145,2026,6
600,1025,2013,276131,2026,6
600,1025,2012,262017,2026,6
600,1026,2015,334424,2026,6
600,1026,2014,331097,2026,6
600,1026,2013,307680,2026,6
600,1026,2012,291936,2026,6
600,1075,2015,16586,2026,6
600,1075,2014,13264,2026,6
600,1075,2013,12259,2026,6
600,1075,2012,11588,2026,6
600,1076,2015,13264,2026,6
600,1076,2014,11255,2026,6
600,1076,2013,10580,2026,6
600,1076,2012,9927,2026,6
600,1077,2015,12578,2026,6
600,1077,2014,10911,2026,6
600,1077,2013,10258,2026,6
600,1077,2012,9599,2026,6
600,1085,2025,460192,2026,6
600,1085,2024,425679,2026,6
600,1085,2023,301536,2026,6
600,1085,2022,283596,2026,6
600,1086,2025,139150,2026,6
600,1086,2024,136260,2026,6
600,1086,2023,120249,2026,6
600,1087,2025,250000,2026,6
600,1087,2024,247648,2026,6
600,1087,2023,244933,2026,6
600,1088,2025,460192,2026,6
600,1088,2024,446935,2026,6
600,1088,2023,442509,2026,6
600,1089,2025,194350,2026,6
600,1089,2024,192521,2026,6
600,1089,2023,190411,2026,6
600,1090,2025,397120,2026,6
600,1090,2024,393383,2026,6
600,1090,2023,389489,2026,6
600,1091,2025,397120,2026,6
600,1091,2024,393383,2026,6
600,1091,2023,350880,2026,6
600,1092,2025,125000,2026,6
600,1092,2024,119980,2026,6
600,1092,2023,103701,2026,6
600,1093,2025,258290,2026,6
600,1093,2024,255860,2026,6
600,1093,2023,253057,2026,6
600,1094,2025,85000,2026,6
600,1094,2024,84571,2026,6
600,1094,2023,83733,2026,6
600,1096,2025,70610,2026,6
600,1096,2024,69973,2026,6
600,1096,2023,69281,2026,6
600,1097,2025,139150,2026,6
600,1097,2024,138448,2026,6
600,1097,2023,137078,2026,6
600,1098,2025,139150,2026,6
600,1098,2024,138448,2026,6
600,1101,2026,2474460,2026,6
600,1101,2025,2334660,2026,6
600,1101,2024,1664122,2026,6
600,1101,2023,1311154,2026,6
600,1101,2022,1044509,2026,6
600,1101,2021,1002056,2026,6
600,1101,2020,985762,2026,6
600,1101,2019,894207,2026,6
600,1101,2018,847161,2026,6
600,1101,2017,776435,2026,6
600,1101,2016,695466,2026,6
600,1101,2015,629946,2026,6
600,1101,2014,577142,2026,6
600,1101,2013,540839,2026,6
600,1101,2012,462656,2026,6
600,1102,2026,1006245,2026,6
600,1102,2025,949395,2026,6
600,1102,2024,705198,2026,6
600,1102,2023,586043,2026,6
600,1102,2022,468226,2026,6
600,1102,2021,446589,2026,6
600,1102,2020,431327,2026,6
600,1102,2019,408350,2026,6
600,1102,2018,386431,2026,6
600,1102,2017,336978,2026,6
600,1102,2016,329478,2026,6
600,1102,2015,307662,2026,6
600,1102,2014,277100,2026,6
600,1102,2013,257498,2026,6
600,1102,2012,234501,2026,6
600,1103,2019,394052,2026,6
600,1103,2018,375404,2026,6
600,1103,2017,341249,2026,6
600,1103,2016,323854,2026,6
600,1103,2015,311623,2026,6
600,1103,2014,295393,2026,6
600,1103,2013,274792,2026,6
600,1103,2012,228289,2026,6
600,1104,2015,281191,2026,6
600,1104,2014,257629,2026,6
600,1104,2013,239119,2026,6
600,1105,2020,437656,2026,6
600,1105,2019,408653,2026,6
600,1105,2018,389483,2026,6
600,1105,2017,354049,2026,6
600,1105,2016,339928,2026,6
600,1105,2015,299940,2026,6
600,1105,2014,274798,2026,6
600,1105,2013,257226,2026,6
600,1105,2012,236612,2026,6
600,1106,2015,234222,2026,6
600,1106,2014,214582,2026,6
600,1106,2013,190846,2026,6
600,1107,2017,281520,2026,6
600,1107,2016,252516,2026,6
600,1107,2015,235790,2026,6
600,1107,2014,211229,2026,6
600,1107,2013,193075,2026,6
600,1108,2019,374593,2026,6
600,1108,2018,358977,2026,6
600,1108,2017,326322,2026,6
600,1108,2016,299124,2026,6
600,1108,2015,279322,2026,6
600,1108,2014,255891,2026,6
600,1108,2013,236932,2026,6
600,1109,2018,551401,2026,6
600,1109,2017,501244,2026,6
600,1109,2016,451829,2026,6
600,1109,2015,421920,2026,6
600,1109,2014,371003,2026,6
600,1109,2013,343904,2026,6
600,1110,2015,439203,2026,6
600,1110,2014,396301,2026,6
600,1110,2013,373330,2026,6
600,1111,2026,2304540,2026,6
600,1111,2025,2174340,2026,6
600,1111,2024,1547803,2026,6
600,1111,2023,1223291,2026,6
600,1111,2022,989183,2026,6
600,1111,2021,944910,2026,6
600,1111,2020,923483,2026,6
600,1111,2019,857269,2026,6
600,1111,2018,800875,2026,6
600,1111,2017,710806,2026,6
600,1111,2016,657527,2026,6
600,1111,2015,614001,2026,6
600,1111,2014,558514,2026,6
600,1111,2013,519591,2026,6
600,1112,2017,576914,2026,6
600,1112,2016,559598,2026,6
600,1112,2015,522562,2026,6
600,1112,2014,478749,2026,6
600,1112,2013,451447,2026,6
600,1113,2017,606140,2026,6
600,1113,2016,587947,2026,6
600,1113,2015,549035,2026,6
600,1113,2014,503016,2026,6
600,1113,2013,480648,2026,6
600,1114,2023,1056044,2026,6
600,1114,2022,904734,2026,6
600,1114,2021,853437,2026,6
600,1114,2020,782983,2026,6
600,1114,2019,776048,2026,6
600,1114,2018,613687,2026,6
600,1114,2017,557854,2026,6
600,1114,2016,512048,2026,6
600,1114,2015,478157,2026,6
600,1114,2014,430148,2026,6
600,1114,2013,412106,2026,6
600,1114,2012,376090,2026,6
600,1116,2015,307970,2026,6
600,1116,2014,277494,2026,6
600,1116,2013,258081,2026,6
600,1117,2015,314247,2026,6
600,1117,2014,287906,2026,6
600,1117,2013,262023,2026,6
600,1118,2015,238501,2026,6
600,1118,2014,218495,2026,6
600,1118,2013,194760,2026,6
600,1119,2018,431208,2026,6
600,1119,2017,400536,2026,6
600,1119,2016,388500,2026,6
600,1119,2015,362794,2026,6
600,1119,2014,329536,2026,6
600,1119,2013,301605,2026,6
600,1120,2023,841435,2026,6
600,1120,2022,684158,2026,6
600,1120,2021,637906,2026,6
600,1120,2020,574769,2026,6
600,1120,2019,526369,2026,6
600,1120,2018,516520,2026,6
600,1120,2017,480309,2026,6
600,1120,2016,415609,2026,6
600,1120,2015,388099,2026,6
600,1120,2014,355544,2026,6
600,1120,2013,328694,2026,6
600,1121,2026,1731060,2026,6
600,1121,2025,1597120,2026,6
600,1121,2024,1123798,2026,6
600,1121,2023,878607,2026,6
600,1121,2022,705539,2026,6
600,1121,2021,667555,2026,6
600,1121,2020,585575,2026,6
600,1121,2019,537941,2026,6
600,1121,2018,509412,2026,6
600,1121,2017,463082,2026,6
600,1121,2016,419661,2026,6
600,1121,2015,391868,2026,6
600,1121,2014,359018,2026,6
600,1121,2013,329764,2026,6
600,1122,2015,634239,2026,6
600,1122,2014,581064,2026,6
600,1122,2013,541794,2026,6
600,1123,2017,790088,2026,6
600,1123,2016,766380,2026,6
600,1123,2015,715665,2026,6
600,1123,2014,655669,2026,6
600,1123,2013,604190,2026,6
600,1124,2013,505266,2026,6
600,1125,2018,561553,2026,6
600,1125,2017,510471,2026,6
600,1125,2016,462951,2026,6
600,1125,2015,423413,2026,6
600,1126,2026,2206305,2026,6
600,1126,2025,1954240,2026,6
600,1126,2024,1438987,2026,6
600,1126,2023,996881,2026,6
600,1126,2022,795336,2026,6
600,1126,2021,773059,2026,6
600,1126,2020,720671,2026,6
600,1126,2019,614090,2026,6
600,1126,2018,578138,2026,6
600,1126,2017,525550,2026,6
600,1126,2016,472744,2026,6
600,1126,2015,438267,2026,6
600,1127,2020,419460,2026,6
600,1127,2019,393003,2026,6
600,1127,2018,369621,2026,6
600,1127,2017,338794,2026,6
600,1127,2016,328634,2026,6
600,1128,2023,733299,2026,6
600,1128,2022,609461,2026,6
600,1128,2021,563488,2026,6
600,1128,2020,500969,2026,6
600,1128,2019,450689,2026,6
600,1128,2018,440704,2026,6
600,1128,2017,402325,2026,6
600,1129,2020,515454,2026,6
600,1129,2019,475051,2026,6
600,1129,2018,461795,2026,6
600,1129,2017,426446,2026,6
600,1130,2023,780610,2026,6
600,1130,2022,634272,2026,6
600,1130,2021,582095,2026,6
600,1130,2020,528494,2026,6
600,1130,2019,475387,2026,6
600,1130,2018,459664,2026,6
600,1130,2017,417838,2026,6
600,1131,2023,777232,2026,6
600,1131,2022,641399,2026,6
600,1131,2021,585363,2026,6
600,1131,2020,525746,2026,6
600,1131,2019,481444,2026,6
600,1131,2018,462021,2026,6
600,1131,2017,419990,2026,6
600,1132,2020,173819,2026,6
600,1132,2019,158177,2026,6
600,1132,2018,145458,2026,6
600,1132,2017,140137,2026,6
600,1133,2017,149221,2026,6
600,1134,2020,232248,2026,6
600,1134,2019,215039,2026,6
600,1134,2018,201276,2026,6
600,1134,2017,189234,2026,6
600,1135,2023,574473,2026,6
600,1135,2022,456105,2026,6
600,1135,2021,435378,2026,6
600,1135,2020,420231,2026,6
600,1135,2019,393994,2026,6
600,1135,2018,373471,2026,6
600,1136,2023,652196,2026,6
600,1136,2022,496224,2026,6
600,1136,2021,491261,2026,6
600,1136,2020,472270,2026,6
600,1136,2019,446028,2026,6
600,1136,2018,433578,2026,6
600,1137,2026,2394810,2026,6
600,1137,2025,2254500,2026,6
600,1137,2024,1605963,2026,6
600,1137,2023,1284119,2026,6
600,1137,2022,1031944,2026,6
600,1137,2021,1000827,2026,6
600,1137,2020,990340,2026,6
600,1137,2019,889209,2026,6
600,1137,2018,829315,2026,6
600,1138,2026,708232,2026,6
600,1138,2025,668100,2026,6
600,1138,2024,510758,2026,6
600,1138,2023,492240,2026,6
600,1138,2022,460699,2026,6
600,1138,2021,396194,2026,6
600,1138,2020,352885,2026,6
600,1138,2019,322199,2026,6
600,1139,2026,816359,2026,6
600,1139,2025,770100,2026,6
600,1139,2024,520312,2026,6
600,1139,2023,513522,2026,6
600,1139,2022,482088,2026,6
600,1139,2021,417953,2026,6
600,1139,2020,375232,2026,6
600,1139,2019,344896,2026,6
600,1140,2023,749993,2026,6
600,1140,2022,592940,2026,6
600,1140,2021,557961,2026,6
600,1140,2020,518558,2026,6
600,1140,2019,498064,2026,6
600,1141,2023,881102,2026,6
600,1141,2022,731199,2026,6
600,1141,2021,690455,2026,6
600,1141,2020,622245,2026,6
600,1141,2019,587815,2026,6
600,1142,2019,579700,2026,6
600,1143,2019,579694,2026,6
600,1144,2024,1362067,2026,6
600,1144,2023,1148948,2026,6
600,1144,2022,915068,2026,6
600,1144,2021,891030,2026,6
600,1144,2020,827764,2026,6
600,1144,2019,761480,2026,6
600,1145,2024,1647658,2026,6
600,1145,2023,1240187,2026,6
600,1145,2022,994885,2026,6
600,1145,2021,927432,2026,6
600,1145,2020,842309,2026,6
600,1145,2019,750678,2026,6
600,1146,2024,1056258,2026,6
600,1146,2023,912400,2026,6
600,1146,2022,746924,2026,6
600,1146,2021,706604,2026,6
600,1146,2020,638892,2026,6
600,1146,2019,602895,2026,6
600,1147,2022,845648,2026,6
600,1147,2021,837191,2026,6
600,1147,2020,792295,2026,6
600,1147,2019,729198,2026,6
600,1148,2020,907535,2026,6
600,1148,2019,798322,2026,6
600,1149,2023,1084741,2026,6
600,1149,2022,826693,2026,6
600,1149,2021,799427,2026,6
600,1149,2020,701300,2026,6
600,1149,2019,663543,2026,6
600,1150,2018,622038,2026,6
600,1150,2017,542706,2026,6
600,1150,2016,490112,2026,6
600,1150,2015,440077,2026,6
600,1150,2014,405664,2026,6
600,1150,2013,365310,2026,6
600,1151,2018,718909,2026,6
600,1151,2017,622973,2026,6
600,1151,2016,574641,2026,6
600,1151,2015,534157,2026,6
600,1151,2014,484016,2026,6
600,1152,2026,937215,2026,6
600,1152,2025,884265,2026,6
600,1152,2024,865369,2026,6
600,1152,2023,560955,2026,6
600,1152,2022,441854,2026,6
600,1152,2021,412391,2026,6
600,1152,2020,389948,2026,6
600,1152,2019,362323,2026,6
600,1153,2026,1035450,2026,6
600,1153,2025,957280,2026,6
600,1153,2024,946267,2026,6
600,1153,2023,618404,2026,6
600,1153,2022,488277,2026,6
600,1153,2021,471879,2026,6
600,1153,2020,463887,2026,6
600,1154,2020,894059,2026,6
600,1155,2023,892557,2026,6
600,1155,2022,883983,2026,6
600,1155,2021,875144,2026,6
600,1155,2020,863959,2026,6
600,1156,2026,3207240,2026,6
600,1156,2025,3026040,2026,6
600,1156,2024,2030037,2026,6
600,1156,2023,1546545,2026,6
600,1156,2022,1368466,2026,6
600,1156,2021,1354780,2026,6
600,1156,2020,1269685,2026,6
600,1157,2023,1027295,2026,6
600,1158,2017,414802,2026,6
600,1158,2016,362966,2026,6
600,1158,2015,323982,2026,6
600,1158,2014,311326,2026,6
600,1158,2013,297429,2026,6
600,1159,2025,1918830,2026,6
600,1159,2024,1437112,2026,6
600,1159,2023,1394211,2026,6
600,1159,2022,1052611,2026,6
600,1159,2021,1025567,2026,6
600,1160,2022,805316,2026,6
600,1160,2021,771476,2026,6
600,1161,2026,2365605,2026,6
600,1161,2025,2019030,2026,6
600,1161,2024,1544200,2026,6
600,1161,2023,1213154,2026,6
600,1161,2022,969198,2026,6
600,1161,2021,937448,2026,6
600,1161,2020,804533,2026,6
600,1162,2025,2271680,2026,6
600,1162,2024,1676045,2026,6
600,1162,2023,1544319,2026,6
600,1162,2022,1270685,2026,6
600,1162,2021,1247560,2026,6
600,1163,2025,2324640,2026,6
600,1163,2024,1801080,2026,6
600,1163,2023,1595009,2026,6
600,1163,2022,1315731,2026,6
600,1163,2021,1289092,2026,6
600,1164,2022,892259,2026,6
600,1164,2021,850956,2026,6
600,1165,2026,2554110,2026,6
600,1165,2025,2191875,2026,6
600,1165,2024,1924363,2026,6
600,1165,2023,1459840,2026,6
600,1165,2022,1154520,2026,6
600,1166,2026,934560,2026,6
600,1166,2025,762840,2026,6
600,1166,2024,685536,2026,6
600,1166,2023,609965,2026,6
600,1166,2022,441854,2026,6
600,1167,2023,1317912,2026,6
600,1168,2026,2277990,2026,6
600,1168,2025,2149290,2026,6
600,1168,2024,1524333,2026,6
600,1168,2023,1132052,2026,6
600,1169,2026,1869120,2026,6
600,1169,2025,1850429,2026,6
600,1169,2024,1597152,2026,6
600,1169,2023,1182742,2026,6
600,1170,2026,2150550,2026,6
600,1170,2025,2009010,2026,6
600,1170,2024,1747658,2026,6
600,1170,2023,1248033,2026,6
600,1171,2024,431298,2026,6
600,1172,2026,1200060,2026,6
600,1172,2025,1132260,2026,6
600,1172,2024,895547,2026,6
600,1173,2026,1258470,2026,6
600,1173,2025,1175520,2026,6
600,1173,2024,889283,2026,6
600,1174,2026,1452285,2026,6
600,1174,2025,1172340,2026,6
600,1174,2024,1014588,2026,6
600,1175,2026,1614240,2026,6
600,1175,2025,1347690,2026,6
600,1175,2024,1208534,2026,6
600,1176,2026,2076210,2026,6
600,1176,2025,1917040,2026,6
600,1176,2024,1756643,2026,6
600,1177,2026,2625795,2026,6
600,1177,2025,2477445,2026,6
600,1177,2024,1842355,2026,6
600,1178,2026,2309850,2026,6
600,1178,2025,2146785,2026,6
600,1178,2024,1697968,2026,6
600,1179,2026,1508040,2026,6
600,1179,2025,1332660,2026,6
600,1180,2026,2453220,2026,6
600,1180,2025,2244480,2026,6
600,1181,2026,1709820,2026,6
600,1181,2025,1432860,2026,6
600,1182,2026,1821330,2026,6
600,1182,2025,1691360,2026,6
600,1183,2026,680210,2026,6
600,1200,2019,489846,2026,6
600,1200,2018,440104,2026,6
600,1200,2017,398269,2026,6
600,1200,2016,354792,2026,6
600,1200,2015,318577,2026,6
600,1200,2014,299597,2026,6
600,1200,2013,268567,2026,6
600,1200,2012,252982,2026,6
600,1201,2017,587551,2026,6
600,1201,2016,553811,2026,6
600,1201,2015,497324,2026,6
600,1201,2014,442637,2026,6
600,1201,2013,419249,2026,6
600,1201,2012,391324,2026,6
600,1202,2017,274891,2026,6
600,1202,2016,259105,2026,6
600,1202,2015,247076,2026,6
600,1202,2014,232339,2026,6
600,1202,2013,208278,2026,6
600,1202,2012,190937,2026,6
600,1203,2020,396269,2026,6
600,1203,2019,377625,2026,6
600,1203,2018,345875,2026,6
600,1203,2017,324847,2026,6
600,1203,2016,283586,2026,6
600,1203,2015,256267,2026,6
600,1203,2014,241000,2026,6
600,1203,2013,216031,2026,6
600,1204,2017,368399,2026,6
600,1204,2016,347260,2026,6
600,1204,2015,316866,2026,6
600,1204,2014,297971,2026,6
600,1204,2013,267131,2026,6
600,1205,2017,637464,2026,6
600,1205,2016,568784,2026,6
600,1205,2015,547698,2026,6
600,1205,2014,515061,2026,6
600,1205,2013,461704,2026,6
600,1206,2017,686178,2026,6
600,1206,2016,631013,2026,6
600,1206,2015,566650,2026,6
600,1206,2014,532861,2026,6
600,1206,2013,495023,2026,6
600,1207,2017,725222,2026,6
600,1207,2016,685716,2026,6
600,1207,2015,615755,2026,6
600,1207,2014,579052,2026,6
600,1207,2013,519085,2026,6
600,1208,2017,975163,2026,6
600,1208,2016,919193,2026,6
600,1208,2015,825433,2026,6
600,1208,2014,776237,2026,6
600,1208,2013,688963,2026,6
600,1209,2017,1078202,2026,6
600,1209,2016,1016298,2026,6
600,1209,2015,912630,2026,6
600,1209,2014,858259,2026,6
600,1209,2013,761755,2026,6
600,1210,2020,1533397,2026,6
600,1210,2019,1477432,2026,6
600,1210,2018,1418633,2026,6
600,1210,2017,1167347,2026,6
600,1210,2016,1100348,2026,6
600,1210,2015,979023,2026,6
600,1210,2014,920687,2026,6
600,1210,2013,817159,2026,6
600,1211,2025,3420000,2026,6
600,1211,2024,2685973,2026,6
600,1211,2023,2255501,2026,6
600,1211,2022,1760779,2026,6
600,1211,2021,1733365,2026,6
600,1211,2020,1697148,2026,6
600,1211,2019,1605911,2026,6
600,1211,2018,1458475,2026,6
600,1211,2017,1420478,2026,6
600,1211,2016,1334534,2026,6
600,1211,2015,1297908,2026,6
600,1211,2014,1223848,2026,6
600,1212,2017,962215,2026,6
600,1212,2016,874801,2026,6
600,1212,2015,785565,2026,6
600,1212,2014,738758,2026,6
600,1213,2017,1345756,2026,6
600,1213,2016,1226080,2026,6
600,1213,2015,1101003,2026,6
600,1213,2014,1035402,2026,6
600,1214,2017,983960,2026,6
600,1214,2016,927488,2026,6
600,1214,2015,832861,2026,6
600,1214,2014,783238,2026,6
600,1215,2013,751363,2026,6
600,1215,2012,688725,2026,6
600,1216,2017,521074,2026,6
600,1216,2016,466285,2026,6
600,1216,2015,418716,2026,6
600,1216,2014,393760,2026,6
600,1219,2020,271323,2026,6
600,1219,2019,266862,2026,6
600,1219,2018,258522,2026,6
600,1219,2017,250587,2026,6
600,1219,2016,209143,2026,6
600,1219,2015,187810,2026,6
600,1219,2014,176599,2026,6
600,1220,2026,5083483,2026,6
600,1220,2025,3698681,2026,6
600,1220,2024,2630320,2026,6
600,1220,2023,2153122,2026,6
600,1220,2022,1650259,2026,6
600,1220,2021,1570503,2026,6
600,1220,2020,1423360,2026,6
600,1220,2019,1323970,2026,6
600,1220,2018,1280447,2026,6
600,1220,2017,1197610,2026,6
600,1220,2016,1139574,2026,6
600,1220,2015,1103650,2026,6
600,1221,2021,1238543,2026,6
600,1221,2020,1227717,2026,6
600,1221,2019,1077021,2026,6
600,1221,2018,1010790,2026,6
600,1221,2017,876000,2026,6
600,1221,2016,658890,2026,6
600,1221,2015,638662,2026,6
600,1222,2020,379864,2026,6
600,1222,2019,372544,2026,6
600,1222,2018,358993,2026,6
600,1222,2017,329724,2026,6
600,1222,2016,282772,2026,6
600,1222,2015,248602,2026,6
600,1223,2020,322585,2026,6
600,1223,2019,300524,2026,6
600,1223,2018,277001,2026,6
600,1223,2017,269780,2026,6
600,1224,2017,897259,2026,6
600,1225,2025,2903047,2026,6
600,1225,2024,2136570,2026,6
600,1225,2023,1794800,2026,6
600,1225,2022,1392391,2026,6
600,1225,2021,1379057,2026,6
600,1225,2020,1327719,2026,6
600,1225,2019,1156454,2026,6
600,1225,2018,1072270,2026,6
600,1225,2017,911647,2026,6
600,1226,2017,1295496,2026,6
600,1227,2023,1455680,2026,6
600,1227,2022,1149036,2026,6
600,1227,2021,1133169,2026,6
600,1227,2020,1106855,2026,6
600,1227,2019,1023439,2026,6
600,1227,2018,958257,2026,6
600,1227,2017,906559,2026,6
600,1228,2026,1629051,2026,6
600,1228,2025,1225500,2026,6
600,1228,2024,954397,2026,6
600,1228,2023,924592,2026,6
600,1228,2022,680043,2026,6
600,1228,2021,659034,2026,6
600,1228,2020,538847,2026,6
600,1228,2019,533458,2026,6
600,1228,2018,513157,2026,6
600,1228,2017,494791,2026,6
600,1229,2020,527738,2026,6
600,1229,2019,509190,2026,6
600,1229,2018,459557,2026,6
600,1230,2021,1019806,2026,6
600,1230,2020,1005504,2026,6
600,1230,2019,897120,2026,6
600,1230,2018,849011,2026,6
600,1230,2017,754877,2026,6
600,1231,2020,1445775,2026,6
600,1231,2019,1413836,2026,6
600,1231,2018,1380694,2026,6
600,1232,2019,505683,2026,6
600,1232,2018,489767,2026,6
600,1233,2020,536070,2026,6
600,1233,2019,441691,2026,6
600,1233,2018,400934,2026,6
600,1234,2019,471904,2026,6
600,1234,2018,459557,2026,6
600,1235,2024,1201819,2026,6
600,1235,2023,1014174,2026,6
600,1235,2022,781689,2026,6
600,1235,2021,754094,2026,6
600,1235,2020,741625,2026,6
600,1235,2019,661148,2026,6
600,1235,2018,639832,2026,6
600,1236,2020,836061,2026,6
600,1236,2019,745258,2026,6
600,1236,2018,704547,2026,6
600,1237,2020,691622,2026,6
600,1237,2019,616761,2026,6
600,1237,2018,595883,2026,6
600,1238,2021,823796,2026,6
600,1238,2020,805510,2026,6
600,1238,2019,673330,2026,6
600,1238,2018,637501,2026,6
600,1239,2026,2618990,2026,6
600,1239,2025,1814500,2026,6
600,1239,2024,1423107,2026,6
600,1239,2023,1228526,2026,6
600,1239,2022,955206,2026,6
600,1239,2021,941480,2026,6
600,1239,2020,881913,2026,6
600,1239,2019,834516,2026,6
600,1239,2018,784345,2026,6
600,1240,2019,932302,2026,6
600,1240,2018,891899,2026,6
600,1241,2019,932302,2026,6
600,1241,2018,902939,2026,6
600,1242,2026,2750604,2026,6
600,1242,2025,1993136,2026,6
600,1242,2024,1461263,2026,6
600,1242,2023,1231726,2026,6
600,1242,2022,948437,2026,6
600,1242,2021,935434,2026,6
600,1242,2020,916132,2026,6
600,1242,2019,843383,2026,6
600,1242,2018,814563,2026,6
600,1243,2021,1031166,2026,6
600,1243,2020,1011060,2026,6
600,1243,2019,927497,2026,6
600,1243,2018,879226,2026,6
600,1244,2019,963501,2026,6
600,1244,2018,933145,2026,6
600,1245,2020,891611,2026,6
600,1245,2019,794319,2026,6
600,1245,2018,767944,2026,6
600,1246,2026,2523445,2026,6
600,1246,2025,2310500,2026,6
600,1246,2024,2210442,2026,6
600,1246,2023,1561268,2026,6
600,1246,2022,1037868,2026,6
600,1246,2021,1025359,2026,6
600,1246,2020,914675,2026,6
600,1246,2019,829839,2026,6
600,1246,2018,779594,2026,6
600,1247,2021,1019806,2026,6
600,1247,2020,1005504,2026,6
600,1247,2019,897120,2026,6
600,1247,2018,844308,2026,6
600,1248,2020,916702,2026,6
600,1248,2019,882188,2026,6
600,1248,2018,856202,2026,6
600,1249,2022,1069401,2026,6
600,1249,2021,1060118,2026,6
600,1249,2020,1038835,2026,6
600,1249,2019,922822,2026,6
600,1249,2018,880724,2026,6
600,1250,2025,1947595,2026,6
600,1250,2024,1556645,2026,6
600,1250,2023,1356500,2026,6
600,1250,2022,1046602,2026,6
600,1250,2021,1030938,2026,6
600,1250,2020,1003734,2026,6
